#G	time_to_stabilize
#G_graz: 0.0578561
#starting from: -7.57815	-8.43268
0.153	174.729
#starting from: -7.00757	-7.93227
0.153	168.446
#starting from: -8.18636	-8.51374
0.153	193.579
#starting from: -7.84866	-8.42924
0.153	168.446
#starting from: -8.30239	-7.91934
0.153	168.446
#starting from: -7.67395	-8.06308
0.153	168.446
#starting from: -7.90523	-8.75022
0.153	168.446
#starting from: -7.76692	-7.2139
0.153	168.446
#starting from: -8.83618	-7.91165
0.153	193.579
#starting from: -8.22315	-7.12696
0.153	193.579
#starting from: -8.13175	-8.05209
0.153	193.579
#starting from: -7.92934	-8.54517
0.153	168.446
#starting from: -7.87531	-7.19835
0.153	193.579
#starting from: -8.0782	-7.87738
0.153	168.446
#starting from: -8.60784	-8.26966
0.153	193.579
#starting from: -7.90522	-8.55286
0.153	193.579
#starting from: -7.64506	-8.28942
0.153	174.729
#starting from: -7.14788	-7.92252
0.153	193.579
#starting from: -8.20178	-7.54941
0.153	168.446
#starting from: -7.69786	-7.11851
0.153	168.446
#starting from: -8.57617	-8.21656
0.153	168.446
#starting from: -8.78964	-8.63361
0.153	168.446
#starting from: -8.04381	-8.76722
0.153	168.446
#starting from: -8.53922	-7.34221
0.153	143.313
#starting from: -8.50686	-8.68866
0.153	193.579
#starting from: -7.51391	-8.69086
0.153	193.579
#starting from: -7.66667	-8.34355
0.153	168.446
#starting from: -7.07027	-8.51908
0.153	168.446
#starting from: -7.49232	-8.26393
0.153	193.579
#starting from: -7.72301	-8.40028
0.153	174.729
#starting from: -7.17515	-8.00575
0.153	193.579
#starting from: -8.28614	-7.23593
0.153	168.446
#starting from: -8.54103	-7.43827
0.151	168.442
#starting from: -7.65163	-7.09832
0.151	168.442
#starting from: -7.43057	-7.51021
0.151	168.442
#starting from: -8.24697	-8.45644
0.151	193.574
#starting from: -8.72131	-7.39843
0.151	193.574
#starting from: -7.48815	-8.69355
0.151	168.442
#starting from: -7.59317	-8.93756
0.151	168.442
#starting from: -8.64512	-8.84451
0.151	168.442
#starting from: -7.78975	-8.50493
0.151	193.574
#starting from: -7.73865	-8.36698
0.151	193.574
#starting from: -8.60227	-8.77141
0.151	168.442
#starting from: -7.99841	-8.39039
0.151	168.442
#starting from: -8.95738	-7.28252
0.151	168.442
#starting from: -8.19475	-7.56893
0.151	168.442
#starting from: -7.34965	-7.74382
0.151	193.574
#starting from: -7.95273	-7.58343
0.151	193.574
#starting from: -7.91492	-7.96331
0.151	193.574
#starting from: -7.63349	-8.16977
0.151	187.291
#starting from: -8.95385	-8.89859
0.151	174.725
#starting from: -7.35224	-7.20028
0.151	193.574
#starting from: -7.91707	-7.71626
0.151	193.574
#starting from: -7.44028	-8.46266
0.151	193.574
#starting from: -7.86777	-7.92959
0.151	193.574
#starting from: -7.61029	-8.28004
0.151	193.574
#starting from: -7.24442	-8.84255
0.151	193.574
#starting from: -8.11395	-7.28301
0.151	168.442
#starting from: -8.15785	-7.53308
0.151	168.442
#starting from: -7.94129	-8.6493
0.151	168.442
#starting from: -8.83377	-8.46407
0.151	168.442
#starting from: -8.24775	-8.10386
0.151	168.442
#starting from: -7.61694	-7.02309
0.151	174.725
#starting from: -7.0741	-7.38998
0.151	193.574
#starting from: -7.80485	-8.36905
0.151	168.442
#starting from: -7.87736	-8.45991
0.151	193.574
#starting from: -7.58805	-8.18596
0.151	168.442
#starting from: -8.43386	-7.56466
0.151	193.574
#starting from: -8.06999	-7.55402
0.151	168.442
#starting from: -7.01537	-8.55603
0.151	168.442
#starting from: -8.95953	-7.3345
0.151	168.442
#starting from: -8.59529	-7.91814
0.151	168.442
#starting from: -8.97459	-7.48309
0.151	174.725
#starting from: -7.05065	-7.79101
0.151	193.574
#starting from: -7.82159	-8.87455
0.151	168.442
#starting from: -7.24767	-7.83176
0.151	168.442
#starting from: -7.12798	-8.65854
0.151	168.442
#starting from: -8.83878	-7.54651
0.151	168.442
#starting from: -8.69591	-7.62291
0.151	168.442
#starting from: -8.27678	-8.66802
0.151	193.574
#starting from: -8.62047	-8.49624
0.151	174.725
#starting from: -7.25946	-7.25959
0.151	193.574
#starting from: -7.38374	-8.78812
0.151	193.574
#starting from: -7.71364	-8.58441
0.151	193.574
#starting from: -8.56745	-8.85157
0.151	168.442
#starting from: -8.3915	-7.82576
0.151	168.442
#starting from: -7.35466	-7.97651
0.151	193.574
#starting from: -8.73094	-8.36312
0.151	168.442
#starting from: -7.69602	-8.94505
0.151	168.442
#starting from: -8.4617	-8.47576
0.151	168.442
#starting from: -8.77352	-8.59444
0.151	174.725
#starting from: -7.17298	-7.15822
0.151	168.442
#starting from: -8.2048	-8.24313
0.151	168.442
#starting from: -7.64641	-8.9346
0.151	193.574
#starting from: -7.92465	-7.64123
0.151	168.442
#starting from: -8.40148	-7.85799
0.151	168.442
#starting from: -7.07733	-8.73055
0.151	193.574
#starting from: -8.75364	-8.81967
0.151	168.442
#starting from: -8.35425	-7.94183
0.151	168.442
#starting from: -8.9148	-7.86081
0.151	168.442
#starting from: -8.19629	-8.54452
0.151	193.574
#starting from: -8.4487	-8.97947
0.151	149.592
#starting from: -7.29308	-7.43047
0.151	193.574
#starting from: -8.8802	-7.98062
0.151	193.574
#starting from: -7.96123	-7.49671
0.151	193.574
#starting from: -7.50671	-8.19511
0.151	168.442
#starting from: -7.05127	-8.76389
0.151	168.442
#starting from: -7.63625	-7.34413
0.151	168.442
#starting from: -8.69145	-8.05807
0.151	193.574
#starting from: -7.15679	-8.87306
0.151	168.442
#starting from: -8.20586	-7.88135
0.151	168.442
#starting from: -8.16121	-7.83677
0.151	168.442
#starting from: -7.2192	-7.84863
0.151	168.442
#starting from: -8.74425	-8.13057
0.151	168.442
#starting from: -7.38213	-8.06052
0.151	193.574
#starting from: -7.49515	-8.58385
0.151	168.442
#starting from: -8.96534	-7.67795
0.151	193.574
#starting from: -8.12937	-7.12607
0.151	168.442
#starting from: -8.12349	-8.90591
0.151	174.725
#starting from: -7.24751	-7.48394
0.151	168.442
#starting from: -8.35147	-7.56307
0.151	168.442
#starting from: -7.81947	-8.49377
0.151	174.725
#starting from: -7.43392	-7.03239
0.151	168.442
#starting from: -7.65882	-7.33399
0.151	168.442
#starting from: -8.73838	-8.11663
0.151	193.574
#starting from: -8.74146	-8.78976
0.151	193.574
#starting from: -8.37386	-8.93809
0.151	168.442
#starting from: -7.22742	-8.60989
0.151	193.574
#starting from: -8.81753	-7.28296
0.151	168.442
#starting from: -8.16651	-8.57717
0.151	193.574
#starting from: -7.63071	-8.73184
0.151	168.442
#starting from: -8.77808	-7.94853
0.151	193.574
#starting from: -8.60551	-8.72435
0.151	193.574
#starting from: -7.85446	-7.51822
0.151	168.442
#starting from: -7.91702	-8.18129
0.151	193.574
#starting from: -7.81371	-8.03287
0.151	168.442
#starting from: -7.8562	-8.68121
0.151	168.442
#starting from: -8.67124	-8.07132
0.151	168.442
#starting from: -7.0889	-8.36454
0.151	193.574
#starting from: -7.41549	-8.80405
0.151	174.725
#starting from: -7.14566	-7.61235
0.151	168.442
#starting from: -7.77152	-8.47915
0.151	168.442
#starting from: -8.05962	-8.22033
0.151	193.574
#starting from: -8.11258	-7.33716
0.151	193.574
#starting from: -8.97061	-7.82949
0.151	168.442
#starting from: -8.07681	-8.84678
0.151	193.574
#starting from: -8.94075	-7.07536
0.151	168.442
#starting from: -8.19736	-8.97114
0.151	168.442
#starting from: -8.76234	-7.86991
0.151	174.725
#starting from: -7.27526	-7.42997
0.151	193.574
#starting from: -8.1538	-7.49151
0.151	168.442
#starting from: -8.94785	-7.79555
0.151	168.442
#starting from: -8.72216	-7.98949
0.151	168.442
#starting from: -8.30012	-7.88632
0.151	193.574
#starting from: -7.94914	-7.27219
0.151	168.442
#starting from: -7.63834	-8.8352
0.151	193.574
#starting from: -8.87255	-8.28418
0.151	168.442
#starting from: -7.61432	-7.43498
0.151	168.442
#starting from: -8.40879	-8.40338
0.151	168.442
#starting from: -8.80933	-8.00782
0.151	168.442
#starting from: -7.00599	-8.68648
0.151	193.574
#starting from: -7.98071	-8.79422
0.151	168.442
#starting from: -8.74104	-7.64991
0.151	168.442
#starting from: -8.49301	-7.56156
0.151	168.442
#starting from: -7.2299	-8.25471
0.151	199.858
#starting from: -7.18273	-7.57101
0.151	168.442
#starting from: -7.85725	-8.45437
0.151	168.442
#starting from: -7.39369	-7.91895
0.151	168.442
#starting from: -7.74967	-7.23345
0.151	193.574
#starting from: -7.39046	-8.79789
0.151	168.442
#starting from: -8.40942	-8.49564
0.151	168.442
#starting from: -7.79361	-7.39017
0.151	193.574
#starting from: -7.43865	-8.94743
0.151	193.574
#starting from: -8.21415	-7.28434
0.151	174.725
#starting from: -7.13483	-7.59729
0.151	168.442
#starting from: -8.22684	-7.58369
0.151	193.574
#starting from: -7.90962	-8.14676
0.151	168.442
#starting from: -7.08757	-8.04561
0.151	168.442
#starting from: -7.38563	-8.14326
0.151	193.574
#starting from: -8.15403	-7.31649
0.151	168.442
#starting from: -8.34886	-8.5987
0.151	168.442
#starting from: -7.99922	-8.14419
0.151	193.574
#starting from: -7.46735	-8.25408
0.151	193.574
#starting from: -7.78551	-7.49693
0.151	168.442
#starting from: -8.08673	-7.8684
0.151	193.574
#starting from: -7.91584	-7.99316
0.151	168.442
#starting from: -7.20478	-7.92791
0.151	168.442
#starting from: -7.77812	-7.14387
0.151	168.442
#starting from: -7.11738	-8.20848
0.151	193.574
#starting from: -7.49087	-8.22615
0.151	193.574
#starting from: -8.01575	-7.72038
0.151	168.442
#starting from: -7.39304	-8.08955
0.151	168.442
#starting from: -7.92526	-8.18775
0.151	168.442
#starting from: -7.57603	-7.66381
0.151	174.725
#starting from: -7.06119	-7.74233
0.151	187.291
#starting from: -8.92642	-8.72898
0.151	174.725
#starting from: -7.06683	-7.86781
0.151	168.442
#starting from: -8.61616	-7.39409
0.151	193.574
#starting from: -7.31856	-8.93631
0.151	193.574
#starting from: -7.7512	-7.60941
0.151	168.442
#starting from: -8.57765	-7.18584
0.151	193.574
#starting from: -7.90144	-7.16876
0.151	193.574
#starting from: -8.37648	-8.98589
0.151	168.442
#starting from: -7.42585	-7.98909
0.151	168.442
#starting from: -7.67183	-8.74085
0.151	168.442
#starting from: -8.74607	-7.00014
0.151	168.442
#starting from: -8.63444	-8.02509
0.151	193.574
#starting from: -7.61295	-8.32836
0.151	168.442
#starting from: -7.61972	-7.22485
0.151	193.574
#starting from: -8.8706	-8.54385
0.151	187.291
#starting from: -8.91904	-8.97248
0.151	174.725
#starting from: -7.09097	-7.3082
0.151	193.574
#starting from: -7.72266	-8.146
0.151	193.574
#starting from: -8.52004	-8.96217
0.151	193.574
#starting from: -8.1088	-7.59332
0.151	168.442
#starting from: -8.44651	-7.88702
0.151	168.442
#starting from: -7.93828	-8.17415
0.151	168.442
#starting from: -7.46887	-7.89291
0.151	174.725
#starting from: -7.02752	-7.36841
0.151	193.574
#starting from: -8.80862	-8.35441
0.151	193.574
#starting from: -7.81146	-8.09724
0.151	193.574
#starting from: -7.38694	-8.57047
0.151	193.574
#starting from: -8.69381	-8.44424
0.151	168.442
#starting from: -8.00559	-8.33516
0.151	168.442
#starting from: -8.18887	-8.891
0.151	193.574
#starting from: -7.99444	-8.63627
0.151	193.574
#starting from: -7.67321	-8.15183
0.151	168.442
#starting from: -8.09377	-8.70377
0.151	193.574
#starting from: -8.79253	-8.64677
0.151	168.442
#starting from: -8.43709	-7.38014
0.151	168.442
#starting from: -7.88505	-8.23752
0.151	168.442
#starting from: -7.58778	-7.01925
0.151	168.442
#starting from: -7.23156	-8.32294
0.151	174.725
#starting from: -7.13809	-7.57171
0.151	193.574
#starting from: -7.95138	-8.79416
0.151	193.574
#starting from: -7.95844	-7.8006
0.151	168.442
#starting from: -7.50141	-7.28067
0.151	174.725
#starting from: -7.20873	-7.01371
0.151	174.725
#starting from: -7.34526	-7.26991
0.151	168.442
#starting from: -8.50874	-7.394
0.151	168.442
#starting from: -7.09051	-8.22788
0.151	168.442
#starting from: -8.64203	-8.02439
0.151	168.442
#starting from: -8.58859	-7.97475
0.151	168.442
#starting from: -8.15959	-8.67755
0.151	168.442
#starting from: -7.34961	-8.3941
0.151	193.574
#starting from: -7.28245	-8.86161
0.151	168.442
#starting from: -8.48029	-7.32484
0.151	193.574
#starting from: -8.05799	-7.04329
0.151	193.574
#starting from: -7.92688	-8.79303
0.151	168.442
#starting from: -8.97093	-7.33912
0.151	193.574
#starting from: -8.14279	-8.54111
0.151	193.574
#starting from: -7.64109	-8.47858
0.151	168.442
#starting from: -8.27475	-7.51079
0.151	193.574
#starting from: -7.83941	-7.54668
0.151	168.442
#starting from: -7.06414	-8.84116
0.151	193.574
#starting from: -7.15413	-8.94161
0.151	193.574
#starting from: -7.85133	-8.97096
0.151	168.442
#starting from: -8.91837	-7.44875
0.151	168.442
#starting from: -7.53196	-7.69415
0.151	193.574
#starting from: -7.82104	-7.56723
0.151	168.442
#starting from: -8.67464	-8.18398
0.151	168.442
#starting from: -7.11622	-8.71987
0.151	193.574
#starting from: -8.97371	-8.3097
0.151	168.442
#starting from: -7.86677	-7.1566
0.151	168.442
#starting from: -8.37029	-8.37815
0.151	168.442
#starting from: -7.77884	-8.68991
0.151	193.574
#starting from: -7.76708	-7.63544
0.151	168.442
#starting from: -8.15727	-8.74102
0.151	193.574
#starting from: -7.26976	-8.66078
0.151	193.574
#starting from: -7.66183	-7.92693
0.151	168.442
#starting from: -8.34484	-7.22839
0.151	193.574
#starting from: -7.48855	-8.57097
0.151	168.442
#starting from: -7.61213	-7.83454
0.151	168.442
#starting from: -8.63609	-7.14505
0.151	168.442
#starting from: -7.48489	-8.14601
0.151	174.725
#starting from: -7.02566	-7.61694
0.151	168.442
#starting from: -8.56062	-7.14112
0.151	168.442
#starting from: -8.31445	-7.83881
0.151	168.442
#starting from: -8.31609	-8.09996
0.151	193.574
#starting from: -7.43492	-8.55355
0.151	193.574
#starting from: -8.01893	-7.49114
0.151	168.442
#starting from: -8.19945	-7.39736
0.151	193.574
#starting from: -7.6337	-8.41195
0.151	193.574
#starting from: -7.82784	-8.27281
0.151	168.442
#starting from: -8.35341	-8.42608
0.151	168.442
#starting from: -8.23736	-8.57466
0.151	174.725
#starting from: -7.30564	-7.06828
0.151	193.574
#starting from: -7.89442	-7.85381
0.151	174.725
#starting from: -7.13283	-7.16536
0.151	168.442
#starting from: -8.06186	-8.43151
0.151	193.574
#starting from: -7.98765	-7.71114
0.151	193.574
#starting from: -7.77725	-7.64136
0.151	193.574
#starting from: -8.2294	-8.38525
0.151	168.442
#starting from: -8.0826	-8.30308
0.151	168.442
#starting from: -7.27293	-8.47559
0.151	168.442
#starting from: -8.23186	-8.96331
0.151	193.574
#starting from: -7.73129	-8.1001
0.151	174.725
#starting from: -7.07787	-7.09331
0.151	168.442
#starting from: -7.78803	-8.49904
0.151	168.442
#starting from: -8.26844	-7.58478
0.151	168.442
#starting from: -7.39538	-7.56587
0.151	168.442
#starting from: -7.83969	-8.57959
0.151	174.725
#starting from: -7.23171	-7.30508
0.151	168.442
#starting from: -8.61879	-7.53697
0.151	174.725
#starting from: -7.26462	-7.43226
0.151	193.574
#starting from: -7.98227	-7.78181
0.151	168.442
#starting from: -8.76816	-8.01692
0.151	193.574
#starting from: -7.80053	-7.99567
0.151	187.291
#starting from: -8.85122	-8.90335
0.151	193.574
#starting from: -8.54305	-8.88737
0.151	149.592
#starting from: -7.40065	-7.15539
0.151	168.442
#starting from: -7.41601	-7.34567
0.151	168.442
#starting from: -8.20621	-8.21135
0.151	168.442
#starting from: -7.49693	-7.76754
0.151	168.442
#starting from: -7.39959	-7.8051
0.151	199.858
#starting from: -7.13568	-7.63551
0.151	168.442
#starting from: -8.27117	-7.51177
0.151	168.442
#starting from: -8.49599	-8.00512
0.151	168.442
#starting from: -7.70948	-8.6485
0.151	193.574
#starting from: -7.86742	-7.28729
0.151	193.574
#starting from: -7.79543	-7.51056
0.151	174.725
#starting from: -7.22637	-7.22417
0.151	193.574
#starting from: -8.6092	-8.49227
0.151	168.442
#starting from: -7.56116	-7.92964
0.151	168.442
#starting from: -8.91004	-7.51858
0.151	193.574
#starting from: -8.58457	-8.77456
0.151	168.442
#starting from: -7.87911	-8.66769
0.151	168.442
#starting from: -8.44263	-7.92945
0.151	193.574
#starting from: -7.49446	-8.55921
0.151	174.725
#starting from: -7.07956	-7.58943
0.151	168.442
#starting from: -7.70492	-7.04932
0.151	193.574
#starting from: -7.68903	-7.73528
0.151	174.725
#starting from: -7.19061	-7.44004
0.149	193.57
#starting from: -8.47897	-7.37795
0.149	168.437
#starting from: -7.2998	-7.28248
0.149	168.437
#starting from: -7.8742	-8.1693
0.149	168.437
#starting from: -8.19608	-7.73434
0.149	168.437
#starting from: -7.65883	-8.32051
0.149	193.57
#starting from: -7.12747	-8.6133
0.149	168.437
#starting from: -8.26571	-7.62223
0.149	143.305
#starting from: -7.32418	-7.06716
0.149	218.703
#starting from: -8.34819	-8.80585
0.149	193.57
#starting from: -7.85085	-8.51702
0.149	193.57
#starting from: -7.28861	-8.61388
0.149	218.703
#starting from: -8.73038	-8.4323
0.149	168.437
#starting from: -8.23936	-7.44053
0.149	168.437
#starting from: -8.58341	-7.42825
0.149	168.437
#starting from: -8.41139	-8.04271
0.149	193.57
#starting from: -7.11341	-8.9162
0.149	168.437
#starting from: -7.67412	-8.95683
0.149	168.437
#starting from: -8.23676	-8.08589
0.149	193.57
#starting from: -7.50845	-8.99172
0.149	168.437
#starting from: -7.64888	-8.5196
0.149	168.437
#starting from: -8.23813	-8.04685
0.149	193.57
#starting from: -8.38726	-7.56238
0.149	193.57
#starting from: -7.81386	-7.26478
0.149	193.57
#starting from: -7.35412	-8.06586
0.149	187.287
#starting from: -8.91473	-8.36439
0.149	193.57
#starting from: -8.95287	-8.80594
0.149	193.57
#starting from: -7.55028	-7.6591
0.149	168.437
#starting from: -7.57151	-7.18158
0.149	168.437
#starting from: -8.11854	-8.71985
0.149	193.57
#starting from: -8.71803	-8.27544
0.149	218.703
#starting from: -7.92894	-7.47811
0.149	168.437
#starting from: -8.4203	-8.18322
0.149	168.437
#starting from: -7.24465	-7.39032
0.149	168.437
#starting from: -7.15137	-7.56106
0.149	168.437
#starting from: -7.0899	-8.08934
0.149	218.703
#starting from: -8.92037	-7.69427
0.149	168.437
#starting from: -7.57661	-7.21356
0.149	193.57
#starting from: -8.83187	-7.80527
0.149	168.437
#starting from: -8.01907	-7.88619
0.149	193.57
#starting from: -8.55251	-8.54898
0.149	193.57
#starting from: -7.39095	-8.45401
0.149	174.72
#starting from: -7.13714	-7.22885
0.149	168.437
#starting from: -8.18863	-8.59315
0.149	193.57
#starting from: -7.73086	-7.21274
0.149	168.437
#starting from: -8.86357	-7.02025
0.149	168.437
#starting from: -7.8371	-8.07557
0.149	193.57
#starting from: -7.28033	-8.67983
0.149	193.57
#starting from: -7.39557	-8.93329
0.149	187.287
#starting from: -8.91446	-8.52789
0.149	193.57
#starting from: -7.27807	-8.45219
0.149	193.57
#starting from: -7.3472	-8.57502
0.149	193.57
#starting from: -7.33239	-8.75343
0.149	193.57
#starting from: -8.50608	-7.40312
