#G	time_to_stabilize
#G_graz: 0.0578561
#starting from: -8.61028	-7.77694
0.207275	124.582
#starting from: -7.63652	-7.99948
0.207275	124.582
#starting from: -8.45707	-8.73104
0.207275	124.582
#starting from: -8.76426	-8.33693
0.207275	149.715
#starting from: -7.15065	-7.67597
0.207275	124.582
#starting from: -8.87083	-7.91112
0.207275	124.582
#starting from: -8.39413	-8.04122
0.207275	124.582
#starting from: -8.46714	-8.37342
0.207275	124.582
#starting from: -7.96056	-8.5764
0.207275	124.582
#starting from: -7.85171	-8.33783
0.207275	124.582
#starting from: -8.58197	-7.47284
0.207275	124.582
#starting from: -8.29746	-8.20757
0.207275	124.582
#starting from: -8.68038	-8.65557
0.207275	149.715
#starting from: -7.13387	-8.60486
0.207275	149.715
#starting from: -7.0954	-8.53135
0.207275	124.582
#starting from: -8.80747	-8.8101
0.207275	149.715
#starting from: -7.42342	-7.67821
0.207275	149.715
#starting from: -7.45538	-7.56531
0.207275	124.582
#starting from: -7.9802	-7.05715
0.207275	124.582
#starting from: -7.69501	-8.67707
0.207275	124.582
#starting from: -7.91238	-8.78372
0.207275	124.582
#starting from: -8.70586	-7.87825
0.207275	124.582
#starting from: -8.58903	-8.752
0.207275	149.715
#starting from: -7.14156	-8.75484
0.207275	149.715
#starting from: -7.12223	-8.43249
0.207275	124.582
#starting from: -8.98963	-8.80746
0.207275	124.582
#starting from: -8.07175	-8.95482
0.207275	124.582
#starting from: -8.69595	-8.89267
0.207275	124.582
#starting from: -7.90584	-8.36412
0.207275	124.582
#starting from: -7.84236	-8.00221
0.207275	124.582
#starting from: -8.2537	-7.82191
0.207275	149.715
#starting from: -7.70692	-7.20377
0.207275	124.582
#starting from: -8.09382	-7.62188
0.207275	124.582
#starting from: -8.55761	-7.90937
0.207275	124.582
#starting from: -7.38195	-8.67132
0.207275	149.715
#starting from: -7.20488	-7.41215
0.207275	149.715
#starting from: -7.81846	-7.17464
0.207275	124.582
#starting from: -7.60085	-8.27999
0.207275	124.582
#starting from: -8.08374	-7.54207
0.207275	124.582
#starting from: -8.95709	-7.25505
0.207275	124.582
#starting from: -7.73569	-8.12749
0.207275	124.582
#starting from: -8.91016	-7.87988
0.207275	149.715
#starting from: -7.2338	-7.07753
0.207275	124.582
#starting from: -8.55956	-8.69269
0.207275	149.715
#starting from: -7.43593	-8.27007
0.207275	124.582
#starting from: -8.14088	-8.33712
0.207275	149.715
#starting from: -7.05174	-7.50721
0.207275	124.582
#starting from: -8.36675	-7.59211
0.207275	149.715
#starting from: -7.01011	-8.30996
0.207275	149.715
#starting from: -7.21958	-7.80812
0.207275	149.715
#starting from: -7.17697	-8.08793
0.207275	124.582
#starting from: -7.6864	-8.43632
0.207275	149.715
#starting from: -7.33519	-8.51066
0.207275	149.715
#starting from: -7.40292	-7.18921
0.207275	149.715
#starting from: -7.02966	-7.75112
0.207275	124.582
#starting from: -8.62489	-8.02728
0.206425	124.581
#starting from: -8.30672	-8.50676
0.206425	124.58
#starting from: -8.57278	-8.96092
0.206425	124.581
#starting from: -8.14116	-8.67971
0.206425	124.581
#starting from: -8.68016	-7.02593
0.206425	124.58
#starting from: -7.53426	-8.34852
0.206425	124.581
#starting from: -8.26671	-7.04177
0.206425	124.581
#starting from: -7.66885	-8.90393
0.206425	124.58
#starting from: -8.73156	-8.98482
0.206425	124.58
#starting from: -7.55781	-8.13536
0.206425	149.713
#starting from: -7.07103	-8.19517
0.206425	149.713
#starting from: -7.3756	-8.01321
0.206425	124.581
#starting from: -8.73021	-7.48586
0.206425	124.58
#starting from: -8.04468	-7.34779
0.206425	124.581
#starting from: -8.12972	-8.5766
0.206425	149.713
#starting from: -7.49314	-7.11932
0.206425	124.581
#starting from: -7.83968	-8.97752
0.206425	149.713
#starting from: -7.28967	-8.51104
0.206425	124.581
#starting from: -8.34037	-7.21036
0.206425	149.713
#starting from: -7.5448	-7.59205
0.206425	149.713
#starting from: -7.00791	-8.14054
0.206425	124.581
#starting from: -8.84157	-7.59934
0.206425	124.58
#starting from: -7.66505	-7.79629
0.206425	124.581
#starting from: -8.90809	-7.8162
0.206425	124.581
#starting from: -8.18937	-7.71716
0.206425	124.581
#starting from: -8.34775	-7.57405
0.206425	149.713
#starting from: -7.20069	-8.17484
0.206425	149.713
#starting from: -7.01783	-8.54381
0.206425	124.581
#starting from: -8.43414	-8.11113
0.206425	124.581
#starting from: -8.06402	-8.33577
0.206425	124.581
#starting from: -8.13684	-8.99051
0.206425	124.581
#starting from: -8.31849	-7.2916
0.206425	124.581
#starting from: -8.35702	-7.08117
0.206425	149.713
#starting from: -7.38899	-7.90647
0.206425	149.713
#starting from: -7.03899	-8.99341
0.206425	124.581
#starting from: -7.71792	-8.52783
0.206425	149.713
#starting from: -7.01285	-7.43909
0.206425	149.713
#starting from: -7.32153	-8.31627
0.206425	149.713
#starting from: -7.0699	-8.63044
0.206425	149.713
#starting from: -7.07451	-8.0165
0.206425	124.58
#starting from: -7.69553	-8.08402
0.206425	124.58
#starting from: -7.51968	-8.25993
0.206425	149.713
#starting from: -7.14561	-7.1778
0.206425	124.581
#starting from: -8.82711	-7.91957
0.206425	124.58
#starting from: -7.60002	-8.69534
0.206425	149.713
#starting from: -7.14363	-7.97665
0.206425	124.581
#starting from: -8.44829	-7.71042
0.206425	124.58
#starting from: -7.71339	-7.65388
0.206425	130.864
#starting from: -7.07027	-7.0709
0.206425	149.713
#starting from: -7.5027	-7.08312
0.206425	130.864
#starting from: -7.03617	-7.05887
0.206425	124.581
#starting from: -8.15616	-7.19826
0.206425	124.58
#starting from: -7.7801	-7.73812
0.206425	124.58
#starting from: -7.72692	-7.73335
0.206425	124.58
#starting from: -7.70731	-7.64699
0.206425	149.713
#starting from: -7.10929	-8.71616
0.206425	124.581
#starting from: -8.22369	-7.34038
0.206425	124.581
#starting from: -8.29905	-7.98988
0.206425	149.713
#starting from: -7.16648	-7.77983
0.206425	124.58
#starting from: -7.94906	-7.80711
0.206425	124.581
#starting from: -8.01729	-8.16478
0.206425	124.581
#starting from: -8.50336	-8.16103
0.206425	124.581
#starting from: -8.5548	-7.05201
0.206425	124.581
#starting from: -8.27089	-8.6668
0.206425	149.713
#starting from: -7.31914	-7.37526
0.206425	124.581
#starting from: -8.73433	-8.18722
0.206425	124.58
#starting from: -7.9942	-7.36087
0.206425	124.58
#starting from: -7.40433	-8.93209
0.206425	124.581
#starting from: -8.36818	-8.9
0.206425	149.713
#starting from: -7.62431	-7.46754
0.206425	124.58
#starting from: -8.93268	-8.41528
0.206425	124.581
#starting from: -8.47833	-8.278
0.206425	149.713
#starting from: -7.36256	-7.15978
0.206425	124.581
#starting from: -8.52568	-8.27385
0.206425	124.581
#starting from: -8.90353	-8.17733
0.206425	149.713
#starting from: -7.29554	-7.41479
0.206425	124.581
#starting from: -8.56744	-7.86471
0.206425	124.581
#starting from: -8.3864	-8.21732
0.206425	124.58
#starting from: -8.01565	-7.39073
0.206425	149.713
#starting from: -7.74731	-7.03963
0.206425	124.58
#starting from: -7.43087	-8.63403
0.206425	149.713
#starting from: -7.6901	-7.20011
0.206425	124.581
#starting from: -8.37213	-8.61232
0.206425	124.581
#starting from: -8.19936	-7.09389
0.206425	124.58
#starting from: -7.22568	-8.79764
0.206425	124.58
#starting from: -7.8158	-8.05931
0.206425	124.58
#starting from: -7.55727	-8.74512
0.206425	124.581
#starting from: -8.31474	-8.96858
0.206425	124.581
#starting from: -8.07151	-8.6052
0.206425	124.581
#starting from: -8.44886	-8.84452
0.206425	149.713
#starting from: -7.31517	-7.32338
0.206425	124.58
#starting from: -7.89586	-7.12464
0.206425	149.713
#starting from: -7.5433	-7.83512
0.206425	124.581
#starting from: -8.00485	-8.1048
0.206425	124.581
#starting from: -7.93954	-8.22607
0.206425	124.581
#starting from: -7.89374	-7.99183
0.206425	124.581
#starting from: -8.23381	-8.37128
0.206425	124.58
#starting from: -8.79547	-8.85501
0.206425	124.581
#starting from: -8.67827	-7.32414
0.206425	124.581
#starting from: -8.34626	-8.49592
0.206425	124.581
#starting from: -7.8185	-8.51032
0.206425	124.58
#starting from: -8.06232	-7.3347
0.206425	124.581
#starting from: -8.45619	-8.89254
0.206425	124.581
#starting from: -8.29559	-7.16035
0.206425	149.713
#starting from: -7.21748	-7.5457
0.206425	124.58
#starting from: -7.50274	-8.28027
0.206425	124.58
#starting from: -7.48886	-8.26417
0.206425	149.713
#starting from: -7.41526	-8.05717
0.206425	124.58
#starting from: -8.68085	-8.74687
0.206425	149.713
#starting from: -7.59111	-7.32515
0.206425	149.713
#starting from: -7.17228	-7.3064
0.206425	124.581
#starting from: -7.9908	-7.83305
0.206425	149.713
#starting from: -7.06869	-8.50892
0.206425	149.713
#starting from: -7.01203	-8.66128
0.206425	124.58
#starting from: -8.7811	-8.63695
0.206425	124.58
#starting from: -7.65092	-7.95485
0.206425	149.713
#starting from: -7.52034	-7.71242
0.206425	124.581
#starting from: -7.97537	-8.40272
0.206425	124.581
#starting from: -8.09029	-7.59283
0.206425	124.58
#starting from: -7.50423	-8.1027
0.206425	149.713
#starting from: -7.01542	-7.56794
0.206425	124.581
#starting from: -8.84042	-8.00761
0.206425	149.713
#starting from: -7.40556	-7.78787
0.206425	149.713
#starting from: -7.53644	-7.93141
0.206425	124.581
#starting from: -8.67579	-8.22675
0.206425	124.58
#starting from: -7.70681	-7.50768
0.206425	124.581
#starting from: -8.6124	-8.57353
0.206425	124.581
#starting from: -8.25416	-7.21083
0.206425	149.713
#starting from: -7.48388	-8.02878
0.206425	124.58
#starting from: -7.42806	-8.91552
0.206425	149.713
#starting from: -7.62447	-7.0293
0.206425	124.581
#starting from: -8.86459	-7.81301
0.206425	124.581
#starting from: -8.79222	-8.15992
0.206425	149.713
#starting from: -7.12135	-7.34668
0.206425	149.713
#starting from: -7.11092	-7.7788
0.206425	124.58
#starting from: -7.19028	-8.89128
0.206425	124.58
#starting from: -7.63254	-7.83235
0.206425	124.581
#starting from: -8.63062	-7.17885
0.206425	124.58
#starting from: -7.28637	-8.96366
0.206425	124.581
#starting from: -8.12452	-8.15496
0.206425	149.713
#starting from: -7.29461	-8.36681
0.206425	124.581
#starting from: -7.81023	-8.72356
0.206425	149.713
#starting from: -7.52894	-7.00335
0.206425	124.581
#starting from: -8.5881	-8.0228
0.206425	124.581
#starting from: -8.33057	-7.8065
0.206425	124.581
#starting from: -8.27781	-7.69786
0.206425	149.713
#starting from: -7.09514	-7.8087
0.206425	124.581
#starting from: -8.09986	-7.57752
0.206425	124.581
#starting from: -7.98235	-7.7266
0.206425	124.58
#starting from: -7.76987	-7.72137
0.206425	124.581
#starting from: -7.84679	-8.37359
0.206425	124.58
#starting from: -7.21962	-8.85214
0.206425	124.581
#starting from: -8.99084	-7.51154
0.206425	149.713
#starting from: -7.51744	-7.82615
0.206425	124.58
#starting from: -8.0173	-7.14126
0.206425	149.713
#starting from: -7.23937	-7.66561
0.206425	149.713
#starting from: -7.47329	-7.64374
0.206425	149.713
#starting from: -7.21891	-8.44841
0.206425	124.581
#starting from: -8.11399	-8.32356
0.206425	124.581
#starting from: -8.01506	-7.67922
0.206425	124.58
#starting from: -7.82316	-7.40954
0.206425	124.58
#starting from: -7.39961	-8.96587
0.206425	124.581
#starting from: -8.43526	-8.88795
0.206425	124.58
#starting from: -7.80566	-7.18687
0.206425	124.581
#starting from: -8.72068	-7.4676
0.206425	124.58
#starting from: -7.51088	-8.11995
0.206425	124.581
#starting from: -8.53567	-7.52089
0.206425	124.581
#starting from: -8.0468	-8.04713
0.206425	149.713
#starting from: -7.58074	-7.00309
0.206425	124.581
#starting from: -8.80372	-7.50762
0.206425	124.581
#starting from: -8.20619	-7.85439
0.206425	124.58
#starting from: -7.90994	-7.65241
0.206425	124.581
#starting from: -8.0927	-7.56239
0.206425	124.581
#starting from: -8.68171	-8.14523
0.206425	124.581
#starting from: -7.93585	-8.57204
0.206425	124.58
#starting from: -7.65125	-8.01602
0.206425	124.58
#starting from: -7.98964	-7.20153
0.206425	124.581
#starting from: -8.67732	-7.19982
0.206425	149.713
#starting from: -7.55033	-7.52529
0.206425	124.58
#starting from: -8.84251	-8.70403
0.206425	124.58
#starting from: -8.0585	-7.29492
0.206425	124.58
#starting from: -8.83849	-8.83408
0.206425	149.713
#starting from: -7.08389	-7.79607
0.206425	149.713
#starting from: -7.12068	-7.84824
0.206425	124.58
#starting from: -7.44953	-8.75449
0.206425	124.581
#starting from: -8.26267	-8.94351
0.206425	124.58
#starting from: -8.96749	-8.52908
0.206425	149.713
#starting from: -7.3352	-8.10701
0.206425	124.58
#starting from: -7.30146	-8.69674
0.206425	124.581
#starting from: -8.26688	-7.97744
0.206425	124.58
#starting from: -7.71369	-8.07669
0.206425	124.58
#starting from: -7.99632	-7.25036
0.206425	124.581
#starting from: -7.969	-8.97536
0.206425	149.713
#starting from: -7.12823	-7.3677
0.206425	149.713
#starting from: -7.15661	-8.83686
0.206425	124.58
#starting from: -7.79035	-7.49354
0.206425	124.58
#starting from: -7.32413	-8.8957
0.206425	124.58
#starting from: -8.80929	-8.9476
0.206425	124.581
#starting from: -8.51412	-7.20883
0.206425	149.713
#starting from: -7.07266	-7.49093
0.206425	124.581
#starting from: -8.85437	-8.1517
0.206425	124.581
#starting from: -8.61937	-8.5722
0.206425	124.581
#starting from: -8.50794	-7.03036
0.206425	124.581
#starting from: -7.88206	-8.77226
0.206425	124.581
#starting from: -7.97149	-8.93145
0.206425	149.713
#starting from: -7.04671	-8.99588
0.206425	124.581
#starting from: -8.06707	-8.74316
0.206425	149.713
#starting from: -7.38851	-8.28635
0.206425	124.58
#starting from: -8.71667	-8.69642
0.206425	124.58
#starting from: -7.5554	-8.21917
0.206425	149.713
#starting from: -7.48747	-7.72577
0.206425	149.713
#starting from: -7.0884	-7.66507
0.206425	124.581
#starting from: -8.97458	-8.04033
0.206425	149.713
#starting from: -7.21963	-7.31325
0.206425	124.581
#starting from: -8.82766	-7.40851
0.206425	149.713
#starting from: -7.45235	-7.21249
0.206425	124.581
#starting from: -8.62762	-7.23862
0.206425	124.581
#starting from: -8.50389	-8.24099
0.206425	149.713
#starting from: -7.0263	-8.46391
0.206425	124.581
#starting from: -8.94495	-7.99607
0.206425	124.581
#starting from: -8.53489	-7.76295
0.206425	124.581
#starting from: -8.68297	-8.40348
0.206425	124.58
#starting from: -8.03469	-7.23819
0.206425	124.58
#starting from: -7.63803	-8.22463
0.206425	124.581
#starting from: -8.58822	-8.34388
0.206425	124.581
#starting from: -8.62464	-7.4679
0.206425	124.58
#starting from: -7.53918	-8.15651
0.206425	124.581
#starting from: -7.88729	-8.69113
0.206425	124.58
#starting from: -7.61072	-7.74564
0.206425	149.713
#starting from: -7.00247	-7.44601
0.206425	124.581
#starting from: -8.39921	-8.80856
0.206425	124.581
#starting from: -8.1204	-8.71436
0.206425	124.58
#starting from: -7.52654	-8.44319
0.206425	149.713
#starting from: -7.16239	-8.31616
0.206425	124.581
#starting from: -8.01024	-7.96861
0.206425	124.581
#starting from: -8.55063	-8.30245
0.206425	149.713
#starting from: -7.099	-7.30418
0.206425	124.581
#starting from: -8.14709	-8.23767
0.206425	149.713
#starting from: -7.30509	-7.39577
0.206425	124.58
#starting from: -8.88505	-8.47699
0.206425	124.581
#starting from: -7.97855	-8.9061
0.206425	124.581
#starting from: -7.969	-7.80931
0.206425	149.713
#starting from: -7.22272	-7.07785
0.206425	124.58
#starting from: -8.0315	-7.25944
0.206425	124.581
#starting from: -7.96321	-8.50482
0.206425	149.713
#starting from: -7.27182	-7.97764
0.206425	124.581
#starting from: -8.48878	-7.36395
0.206425	149.713
#starting from: -7.38925	-7.36057
0.206425	124.581
#starting from: -8.01651	-7.64736
0.206425	124.58
#starting from: -7.56816	-8.71423
0.206425	124.581
#starting from: -8.65898	-7.98896
0.206425	149.713
#starting from: -7.57188	-7.34753
0.206425	149.713
#starting from: -7.3524	-7.72262
0.206425	124.58
#starting from: -7.89167	-7.83553
0.206425	124.58
#starting from: -7.50409	-8.0475
0.206425	124.581
#starting from: -8.55079	-8.85803
0.206425	124.581
#starting from: -8.2864	-8.2574
0.206425	149.713
#starting from: -7.00038	-8.01621
0.206425	149.713
#starting from: -7.37608	-7.16778
0.206425	149.713
#starting from: -7.34255	-8.15874
0.206425	149.713
#starting from: -7.06584	-7.9811
0.206425	124.58
#starting from: -8.70172	-8.986
0.206425	124.581
#starting from: -8.00659	-8.82839
0.206425	124.581
#starting from: -8.56995	-7.15218
0.206425	124.581
#starting from: -8.64261	-8.0233
0.206425	124.581
#starting from: -8.04986	-8.09171
0.206425	124.58
#starting from: -7.2569	-8.8831
0.206425	124.58
#starting from: -8.05957	-7.30541
0.206425	149.713
#starting from: -7.34071	-7.02443
0.206425	149.713
#starting from: -7.26678	-7.7241
0.206425	124.581
#starting from: -8.72796	-7.45345
0.206425	149.713
#starting from: -7.32745	-8.02554
0.206425	149.713
#starting from: -7.33736	-7.24948
0.206425	149.713
#starting from: -7.52348	-7.0461
0.206425	124.581
#starting from: -8.35971	-7.31739
0.206425	149.713
#starting from: -7.05272	-8.08987
0.206425	124.581
#starting from: -8.4804	-7.34123
0.206425	124.58
#starting from: -8.98017	-8.64353
0.206425	124.58
#starting from: -7.84541	-7.42243
0.206425	124.581
#starting from: -8.51009	-8.64536
0.206425	124.58
#starting from: -7.68823	-7.66213
0.206425	124.581
#starting from: -8.7896	-7.458
0.206425	149.713
#starting from: -7.18169	-8.17631
0.206425	124.581
#starting from: -8.55442	-7.15094
0.206425	124.581
#starting from: -8.80042	-7.90435
0.206425	149.713
#starting from: -7.36721	-8.27268
0.206425	149.713
#starting from: -7.63877	-7.45717
0.206425	124.581
#starting from: -8.54275	-7.06866
0.206425	149.713
#starting from: -7.02249	-8.33996
0.206425	124.581
#starting from: -8.68956	-7.12391
0.206425	124.58
#starting from: -7.93226	-7.31961
0.206425	124.58
#starting from: -8.80775	-8.95584
0.206425	124.581
#starting from: -8.49672	-8.28964
0.206425	124.581
#starting from: -7.89965	-8.83045
0.206425	149.713
#starting from: -7.33804	-7.39509
0.206425	124.58
#starting from: -7.83014	-7.15781
